Time,abs_pressure_Torr,temperature_C,volumetric_flow_LPM,mass_flow_SLPM,mass_flow_setpoint_SLPM,gas_type
2026-09-14 15:01:54,+756.05,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:01:56,+756.09,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:01:58,+756.04,+024.63,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:00,+756.10,+024.57,+00.004,+00.004,+00.000,Air
2026-09-14 15:02:02,+755.99,+024.59,+00.001,+00.001,+00.000,Air
2026-09-14 15:02:04,+756.05,+024.55,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:06,+756.15,+024.54,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:08,+756.01,+024.58,+00.017,+00.017,+00.000,Air
2026-09-14 15:02:10,+756.12,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:12,+756.11,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:14,+756.06,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:16,+756.07,+024.53,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:18,+756.12,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:20,+756.09,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:22,+756.19,+024.57,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:24,+756.01,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:26,+756.10,+024.58,+00.031,+00.031,+00.000,Air
2026-09-14 15:02:28,+756.09,+024.56,+00.008,+00.008,+00.000,Air
2026-09-14 15:02:30,+756.05,+024.57,+00.002,+00.002,+00.000,Air
2026-09-14 15:02:32,+756.16,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:34,+756.08,+024.61,+00.009,+00.009,+00.000,Air
2026-09-14 15:02:36,+756.12,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:38,+756.00,+024.58,+00.003,+00.003,+00.000,Air
2026-09-14 15:02:40,+756.10,+024.59,+00.017,+00.017,+00.000,Air
2026-09-14 15:02:42,+756.12,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:44,+756.08,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:46,+756.03,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:48,+756.13,+024.56,+00.009,+00.009,+00.000,Air
2026-09-14 15:02:50,+756.08,+024.63,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:52,+756.05,+024.63,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:54,+756.08,+024.62,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:56,+756.12,+024.56,+00.000,+00.000,+00.000,Air
2026-09-14 15:02:58,+756.10,+024.54,+00.006,+00.006,+00.000,Air
2026-09-14 15:03:00,+756.03,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:02,+756.08,+024.61,+00.024,+00.024,+00.000,Air
2026-09-14 15:03:04,+756.15,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:06,+756.08,+024.55,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:08,+756.05,+024.61,+00.004,+00.004,+00.000,Air
2026-09-14 15:03:10,+756.10,+024.59,+00.011,+00.011,+00.000,Air
2026-09-14 15:03:12,+756.10,+024.57,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:14,+756.02,+024.57,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:16,+756.03,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:18,+756.08,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:20,+756.09,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:22,+756.09,+024.57,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:24,+756.07,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:26,+756.09,+024.58,+00.004,+00.004,+00.000,Air
2026-09-14 15:03:28,+756.10,+024.60,+00.011,+00.011,+00.000,Air
2026-09-14 15:03:30,+756.11,+024.58,+00.004,+00.004,+00.000,Air
2026-09-14 15:03:32,+756.18,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:34,+756.05,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:36,+756.06,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:38,+756.11,+024.58,+00.010,+00.010,+00.000,Air
2026-09-14 15:03:40,+756.10,+024.56,+00.002,+00.002,+00.000,Air
2026-09-14 15:03:42,+756.10,+024.56,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:44,+756.15,+024.61,+00.007,+00.007,+00.000,Air
2026-09-14 15:03:46,+756.16,+024.57,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:48,+756.06,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:50,+756.08,+024.63,+00.020,+00.020,+00.000,Air
2026-09-14 15:03:52,+756.09,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:54,+756.11,+024.60,+00.020,+00.020,+00.000,Air
2026-09-14 15:03:56,+756.08,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:03:58,+756.07,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:00,+756.08,+024.62,+00.015,+00.015,+00.000,Air
2026-09-14 15:04:02,+756.11,+024.60,+00.001,+00.001,+00.000,Air
2026-09-14 15:04:04,+756.13,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:06,+756.06,+024.57,+00.028,+00.027,+00.000,Air
2026-09-14 15:04:08,+756.06,+024.57,+00.001,+00.001,+00.000,Air
2026-09-14 15:04:10,+756.03,+024.58,+00.009,+00.009,+00.000,Air
2026-09-14 15:04:12,+756.13,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:14,+756.06,+024.58,+00.008,+00.008,+00.000,Air
2026-09-14 15:04:16,+756.10,+024.62,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:18,+756.10,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:20,+756.14,+024.60,+00.007,+00.007,+00.000,Air
2026-09-14 15:04:22,+756.03,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:24,+756.15,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:26,+756.10,+024.58,+00.010,+00.010,+00.000,Air
2026-09-14 15:04:28,+756.08,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:30,+756.10,+024.61,+00.004,+00.004,+00.000,Air
2026-09-14 15:04:32,+756.16,+024.56,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:34,+756.08,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:36,+756.08,+024.56,+00.035,+00.035,+00.000,Air
2026-09-14 15:04:38,+756.08,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:40,+756.09,+024.59,+00.015,+00.015,+00.000,Air
2026-09-14 15:04:42,+756.12,+024.61,+00.011,+00.011,+00.000,Air
2026-09-14 15:04:44,+756.11,+024.61,+00.018,+00.018,+00.000,Air
2026-09-14 15:04:46,+756.17,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:48,+756.13,+024.61,+00.019,+00.019,+00.000,Air
2026-09-14 15:04:50,+756.10,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:52,+756.13,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:54,+756.09,+024.57,+00.019,+00.019,+00.000,Air
2026-09-14 15:04:56,+756.10,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:04:58,+756.13,+024.58,+00.009,+00.009,+00.000,Air
2026-09-14 15:05:00,+756.04,+024.56,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:02,+756.14,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:04,+756.07,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:06,+756.15,+024.61,+00.003,+00.003,+00.000,Air
2026-09-14 15:05:08,+756.13,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:10,+756.17,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:12,+756.14,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:14,+756.16,+024.59,+00.009,+00.009,+00.000,Air
2026-09-14 15:05:16,+756.07,+024.61,+00.006,+00.006,+00.000,Air
2026-09-14 15:05:18,+756.07,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:20,+756.08,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:22,+756.14,+024.60,+00.007,+00.007,+00.000,Air
2026-09-14 15:05:24,+756.22,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:26,+756.10,+024.60,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:28,+756.09,+024.59,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:30,+756.13,+024.61,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:32,+756.05,+024.58,+00.000,+00.000,+00.000,Air
2026-09-14 15:05:34,+756.13,+024.59,+00.018,+00.018,+00.000,Air
2026-09-14 15:05:36,+756.10,+024.58,+00.026,+00.026,+00.000,Air
2026-09-14 15:05:38,+756.24,+024.60,+00.483,+00.482,+05.000,Air
2026-09-14 15:05:40,+756.53,+024.60,+00.898,+00.895,+05.000,Air
2026-09-14 15:05:42,+756.70,+024.59,+01.297,+01.293,+05.000,Air
2026-09-14 15:05:44,+756.76,+024.62,+01.668,+01.663,+05.000,Air
2026-09-14 15:05:46,+756.95,+024.62,+01.979,+01.974,+05.000,Air
2026-09-14 15:05:48,+757.02,+024.59,+02.254,+02.248,+05.000,Air
2026-09-14 15:05:50,+757.21,+024.61,+02.511,+02.506,+05.000,Air
2026-09-14 15:05:52,+757.30,+024.60,+02.772,+02.766,+05.000,Air
2026-09-14 15:05:54,+757.43,+024.60,+02.975,+02.969,+05.000,Air
2026-09-14 15:05:56,+757.52,+024.62,+03.182,+03.176,+05.000,Air
2026-09-14 15:05:58,+757.56,+024.62,+03.331,+03.324,+05.000,Air
2026-09-14 15:06:00,+757.61,+024.61,+03.498,+03.492,+05.000,Air
2026-09-14 15:06:02,+757.71,+024.60,+03.645,+03.639,+05.000,Air
2026-09-14 15:06:04,+757.75,+024.59,+03.797,+03.791,+05.000,Air
2026-09-14 15:06:06,+757.82,+024.62,+03.897,+03.891,+05.000,Air
2026-09-14 15:06:08,+757.81,+024.61,+03.989,+03.983,+05.000,Air
2026-09-14 15:06:10,+757.76,+024.58,+04.092,+04.086,+05.000,Air
2026-09-14 15:06:12,+757.92,+024.57,+04.184,+04.179,+05.000,Air
2026-09-14 15:06:14,+757.94,+024.63,+04.274,+04.268,+05.000,Air
2026-09-14 15:06:16,+758.02,+024.60,+04.308,+04.303,+05.000,Air
2026-09-14 15:06:18,+757.98,+024.60,+04.386,+04.380,+05.000,Air
2026-09-14 15:06:20,+758.05,+024.61,+04.425,+04.419,+05.000,Air
2026-09-14 15:06:22,+758.05,+024.59,+04.491,+04.486,+05.000,Air
2026-09-14 15:06:24,+758.11,+024.62,+04.543,+04.538,+05.000,Air
2026-09-14 15:06:26,+758.00,+024.60,+04.575,+04.569,+05.000,Air
2026-09-14 15:06:28,+758.09,+024.59,+04.637,+04.631,+05.000,Air
2026-09-14 15:06:30,+758.14,+024.62,+04.662,+04.656,+05.000,Air
2026-09-14 15:06:32,+758.08,+024.61,+04.681,+04.675,+05.000,Air
2026-09-14 15:06:34,+758.22,+024.62,+04.763,+04.758,+05.000,Air
2026-09-14 15:06:36,+758.16,+024.64,+04.771,+04.765,+05.000,Air
2026-09-14 15:06:38,+758.15,+024.59,+04.785,+04.780,+05.000,Air
2026-09-14 15:06:40,+758.13,+024.62,+04.823,+04.817,+05.000,Air
2026-09-14 15:06:42,+758.16,+024.56,+04.812,+04.808,+05.000,Air
2026-09-14 15:06:44,+758.14,+024.59,+04.824,+04.819,+05.000,Air
2026-09-14 15:06:46,+758.13,+024.60,+04.848,+04.842,+05.000,Air
2026-09-14 15:06:48,+758.19,+024.61,+04.875,+04.870,+05.000,Air
2026-09-14 15:06:50,+758.20,+024.62,+04.898,+04.893,+05.000,Air
2026-09-14 15:06:52,+758.24,+024.60,+04.921,+04.917,+05.000,Air
2026-09-14 15:06:54,+758.21,+024.63,+04.924,+04.918,+05.000,Air
2026-09-14 15:06:56,+758.20,+024.64,+04.900,+04.895,+05.000,Air
2026-09-14 15:06:58,+758.19,+024.61,+04.949,+04.944,+05.000,Air
2026-09-14 15:07:00,+758.21,+024.59,+04.927,+04.923,+05.000,Air
2026-09-14 15:07:02,+758.13,+024.60,+04.933,+04.927,+05.000,Air
2026-09-14 15:07:04,+758.19,+024.61,+04.939,+04.933,+05.000,Air
2026-09-14 15:07:06,+758.28,+024.61,+04.928,+04.924,+05.000,Air
2026-09-14 15:07:08,+758.19,+024.62,+04.913,+04.908,+05.000,Air
2026-09-14 15:07:10,+758.18,+024.59,+04.979,+04.974,+05.000,Air
2026-09-14 15:07:12,+758.24,+024.59,+04.955,+04.950,+05.000,Air
2026-09-14 15:07:14,+758.22,+024.62,+04.973,+04.968,+05.000,Air
2026-09-14 15:07:16,+758.17,+024.60,+04.974,+04.968,+05.000,Air
2026-09-14 15:07:18,+758.21,+024.63,+04.957,+04.952,+05.000,Air
2026-09-14 15:07:20,+758.23,+024.62,+04.996,+04.991,+05.000,Air
2026-09-14 15:07:22,+758.22,+024.62,+05.007,+05.001,+05.000,Air
2026-09-14 15:07:24,+758.28,+024.60,+04.955,+04.950,+05.000,Air
2026-09-14 15:07:26,+758.28,+024.63,+04.991,+04.985,+05.000,Air
2026-09-14 15:07:28,+758.23,+024.63,+04.969,+04.964,+05.000,Air
2026-09-14 15:07:30,+758.26,+024.64,+05.005,+05.000,+05.000,Air
2026-09-14 15:07:32,+758.21,+024.62,+05.006,+05.001,+05.000,Air
2026-09-14 15:07:34,+758.26,+024.63,+05.001,+04.996,+05.000,Air
2026-09-14 15:07:36,+758.26,+024.63,+04.972,+04.967,+05.000,Air
2026-09-14 15:07:38,+758.34,+024.64,+04.998,+04.994,+05.000,Air
2026-09-14 15:07:40,+758.28,+024.67,+04.985,+04.980,+05.000,Air
2026-09-14 15:07:42,+758.30,+024.61,+04.995,+04.991,+05.000,Air
2026-09-14 15:07:44,+758.20,+024.61,+04.984,+04.979,+05.000,Air
2026-09-14 15:07:46,+758.30,+024.62,+04.988,+04.984,+05.000,Air
2026-09-14 15:07:48,+758.24,+024.59,+04.989,+04.985,+05.000,Air
2026-09-14 15:07:50,+758.34,+024.60,+04.989,+04.985,+05.000,Air
2026-09-14 15:07:52,+758.18,+024.64,+04.978,+04.972,+05.000,Air
2026-09-14 15:07:54,+758.18,+024.64,+05.021,+05.015,+05.000,Air
2026-09-14 15:07:56,+758.33,+024.63,+04.996,+04.991,+05.000,Air
2026-09-14 15:07:58,+758.24,+024.62,+04.979,+04.974,+05.000,Air
2026-09-14 15:08:00,+758.22,+024.63,+04.949,+04.944,+05.000,Air
2026-09-14 15:08:02,+758.30,+024.61,+05.021,+05.017,+05.000,Air
2026-09-14 15:08:04,+758.19,+024.63,+04.998,+04.993,+05.000,Air
2026-09-14 15:08:06,+758.27,+024.60,+04.975,+04.970,+05.000,Air
2026-09-14 15:08:08,+758.23,+024.60,+05.014,+05.009,+05.000,Air
2026-09-14 15:08:10,+758.24,+024.59,+05.024,+05.020,+05.000,Air
2026-09-14 15:08:12,+758.27,+024.65,+05.000,+04.994,+05.000,Air
2026-09-14 15:08:14,+758.34,+024.68,+04.992,+04.986,+05.000,Air
2026-09-14 15:08:16,+758.38,+024.63,+05.020,+05.016,+05.000,Air
2026-09-14 15:08:18,+758.18,+024.62,+05.013,+05.008,+05.000,Air
2026-09-14 15:08:20,+758.24,+024.66,+04.989,+04.983,+05.000,Air
2026-09-14 15:08:22,+758.34,+024.62,+05.006,+05.002,+05.000,Air
2026-09-14 15:08:24,+758.33,+024.60,+05.011,+05.006,+05.000,Air
2026-09-14 15:08:26,+758.26,+024.58,+05.004,+04.999,+05.000,Air
2026-09-14 15:08:28,+758.27,+024.63,+05.008,+05.002,+05.000,Air
2026-09-14 15:08:30,+758.24,+024.61,+05.029,+05.024,+05.000,Air
2026-09-14 15:08:32,+758.23,+024.66,+05.016,+05.010,+05.000,Air
2026-09-14 15:08:34,+758.30,+024.64,+05.012,+05.007,+05.000,Air
2026-09-14 15:08:36,+758.24,+024.62,+04.989,+04.983,+05.000,Air
2026-09-14 15:08:38,+758.25,+024.66,+05.031,+05.025,+05.000,Air
2026-09-14 15:08:40,+758.21,+024.59,+05.021,+05.016,+05.000,Air
2026-09-14 15:08:42,+758.31,+024.64,+05.000,+04.995,+05.000,Air
2026-09-14 15:08:44,+758.25,+024.61,+05.008,+05.004,+05.000,Air
2026-09-14 15:08:46,+758.26,+024.62,+05.001,+04.996,+05.000,Air
2026-09-14 15:08:48,+758.28,+024.62,+05.007,+05.002,+05.000,Air
2026-09-14 15:08:50,+758.20,+024.62,+04.990,+04.984,+05.000,Air
2026-09-14 15:08:52,+758.24,+024.62,+05.012,+05.007,+05.000,Air
2026-09-14 15:08:54,+758.26,+024.63,+05.005,+05.000,+05.000,Air
2026-09-14 15:08:56,+758.39,+024.63,+04.979,+04.974,+05.000,Air
2026-09-14 15:08:58,+758.24,+024.65,+05.019,+05.013,+05.000,Air
2026-09-14 15:09:00,+758.28,+024.64,+04.997,+04.992,+05.000,Air
2026-09-14 15:09:02,+758.19,+024.64,+04.993,+04.987,+05.000,Air
2026-09-14 15:09:04,+758.35,+024.61,+05.018,+05.013,+05.000,Air
2026-09-14 15:09:06,+758.28,+024.66,+05.014,+05.009,+05.000,Air
2026-09-14 15:09:08,+758.24,+024.61,+05.007,+05.002,+05.000,Air
2026-09-14 15:09:10,+758.27,+024.65,+05.009,+05.003,+05.000,Air
2026-09-14 15:09:12,+758.23,+024.67,+05.005,+04.999,+05.000,Air
2026-09-14 15:09:14,+758.35,+024.64,+05.016,+05.011,+05.000,Air
2026-09-14 15:09:16,+758.27,+024.60,+05.022,+05.017,+05.000,Air
2026-09-14 15:09:18,+758.24,+024.62,+05.006,+05.001,+05.000,Air
2026-09-14 15:09:20,+758.22,+024.67,+05.017,+05.011,+05.000,Air
2026-09-14 15:09:22,+758.22,+024.65,+04.990,+04.984,+05.000,Air
2026-09-14 15:09:24,+758.31,+024.65,+05.000,+04.994,+05.000,Air
2026-09-14 15:09:26,+758.24,+024.62,+04.971,+04.966,+05.000,Air
2026-09-14 15:09:28,+758.32,+024.65,+05.009,+05.004,+05.000,Air
2026-09-14 15:09:30,+758.34,+024.63,+04.987,+04.982,+05.000,Air
2026-09-14 15:09:32,+758.25,+024.63,+05.019,+05.014,+05.000,Air
2026-09-14 15:09:34,+758.36,+024.62,+05.032,+05.027,+05.000,Air
2026-09-14 15:09:36,+758.26,+024.63,+05.020,+05.014,+05.000,Air
2026-09-14 15:09:38,+758.25,+024.61,+05.014,+05.009,+05.000,Air
2026-09-14 15:09:40,+758.27,+024.61,+05.019,+05.014,+05.000,Air
2026-09-14 15:09:42,+758.23,+024.62,+05.010,+05.004,+05.000,Air
2026-09-14 15:09:44,+758.23,+024.60,+05.008,+05.003,+05.000,Air
2026-09-14 15:09:46,+758.19,+024.69,+04.975,+04.968,+05.000,Air
2026-09-14 15:09:48,+758.29,+024.63,+04.991,+04.986,+05.000,Air
2026-09-14 15:09:50,+758.25,+024.63,+05.014,+05.009,+05.000,Air
2026-09-14 15:09:52,+758.30,+024.67,+04.988,+04.982,+05.000,Air
2026-09-14 15:09:54,+758.33,+024.64,+05.010,+05.005,+05.000,Air
2026-09-14 15:09:56,+758.30,+024.62,+05.004,+04.999,+05.000,Air
2026-09-14 15:09:58,+758.36,+024.64,+05.002,+04.997,+05.000,Air
2026-09-14 15:10:00,+758.22,+024.60,+05.017,+05.012,+05.000,Air
2026-09-14 15:10:02,+758.23,+024.65,+05.004,+04.998,+05.000,Air
2026-09-14 15:10:04,+758.19,+024.62,+04.990,+04.985,+05.000,Air
2026-09-14 15:10:06,+758.30,+024.66,+05.029,+05.023,+05.000,Air
2026-09-14 15:10:08,+758.29,+024.63,+05.020,+05.015,+05.000,Air
2026-09-14 15:10:10,+758.34,+024.66,+05.017,+05.011,+05.000,Air
2026-09-14 15:10:12,+758.32,+024.65,+05.020,+05.014,+05.000,Air
2026-09-14 15:10:14,+758.24,+024.63,+05.022,+05.016,+05.000,Air
2026-09-14 15:10:16,+758.27,+024.63,+05.004,+04.999,+05.000,Air
2026-09-14 15:10:18,+758.35,+024.62,+05.005,+05.000,+05.000,Air
2026-09-14 15:10:20,+758.22,+024.65,+05.000,+04.994,+05.000,Air
2026-09-14 15:10:22,+758.28,+024.63,+05.002,+04.997,+05.000,Air
2026-09-14 15:10:24,+758.33,+024.67,+05.038,+05.032,+05.000,Air
2026-09-14 15:10:26,+758.26,+024.60,+04.992,+04.987,+05.000,Air
2026-09-14 15:10:28,+758.32,+024.65,+04.998,+04.993,+05.000,Air
2026-09-14 15:10:30,+758.25,+024.64,+05.018,+05.013,+05.000,Air
2026-09-14 15:10:32,+758.24,+024.62,+05.004,+04.999,+05.000,Air
2026-09-14 15:10:34,+758.27,+024.63,+04.980,+04.975,+05.000,Air
2026-09-14 15:10:36,+758.29,+024.64,+04.999,+04.993,+05.000,Air
2026-09-14 15:10:38,+758.28,+024.63,+05.002,+04.997,+05.000,Air
2026-09-14 15:10:40,+758.23,+024.64,+05.002,+04.997,+05.000,Air
2026-09-14 15:10:42,+758.18,+024.68,+05.021,+05.014,+05.000,Air
2026-09-14 15:10:44,+758.19,+024.65,+04.999,+04.993,+05.000,Air
2026-09-14 15:10:46,+758.35,+024.64,+04.988,+04.984,+05.000,Air
2026-09-14 15:10:48,+758.35,+024.65,+05.009,+05.004,+05.000,Air
2026-09-14 15:10:50,+758.30,+024.65,+05.024,+05.019,+05.000,Air
2026-09-14 15:10:52,+758.20,+024.65,+04.994,+04.988,+05.000,Air
2026-09-14 15:10:54,+758.38,+024.65,+05.007,+05.002,+05.000,Air
2026-09-14 15:10:56,+758.25,+024.66,+04.987,+04.982,+05.000,Air
2026-09-14 15:10:58,+758.33,+024.62,+05.016,+05.011,+05.000,Air
2026-09-14 15:11:00,+758.29,+024.60,+04.999,+04.994,+05.000,Air
2026-09-14 15:11:02,+758.25,+024.64,+04.977,+04.972,+05.000,Air
2026-09-14 15:11:04,+758.25,+024.62,+05.006,+05.000,+05.000,Air
2026-09-14 15:11:06,+758.29,+024.64,+05.027,+05.022,+05.000,Air
2026-09-14 15:11:08,+758.32,+024.60,+04.989,+04.985,+05.000,Air
2026-09-14 15:11:10,+758.36,+024.63,+05.004,+05.000,+05.000,Air
2026-09-14 15:11:12,+758.29,+024.62,+05.008,+05.003,+05.000,Air
2026-09-14 15:11:14,+758.27,+024.67,+05.026,+05.020,+05.000,Air
2026-09-14 15:11:16,+758.25,+024.66,+04.988,+04.982,+05.000,Air
2026-09-14 15:11:18,+758.23,+024.60,+04.996,+04.991,+05.000,Air
2026-09-14 15:11:20,+758.32,+024.65,+05.009,+05.004,+05.000,Air
2026-09-14 15:11:22,+758.38,+024.63,+05.023,+05.019,+05.000,Air
2026-09-14 15:11:24,+758.25,+024.66,+04.992,+04.986,+05.000,Air
2026-09-14 15:11:26,+758.38,+024.66,+05.007,+05.002,+05.000,Air
2026-09-14 15:11:28,+758.39,+024.60,+05.006,+05.002,+05.000,Air
2026-09-14 15:11:30,+758.29,+024.66,+05.007,+05.002,+05.000,Air
2026-09-14 15:11:32,+758.28,+024.59,+05.011,+05.006,+05.000,Air
2026-09-14 15:11:34,+758.29,+024.61,+04.987,+04.982,+05.000,Air
2026-09-14 15:11:36,+758.28,+024.66,+04.996,+04.991,+05.000,Air
2026-09-14 15:11:38,+758.30,+024.64,+05.009,+05.004,+05.000,Air
2026-09-14 15:11:40,+758.28,+024.64,+05.022,+05.017,+05.000,Air
2026-09-14 15:11:42,+758.27,+024.68,+04.984,+04.978,+05.000,Air
2026-09-14 15:11:44,+758.41,+024.68,+05.022,+05.017,+05.000,Air
2026-09-14 15:11:46,+758.28,+024.63,+04.997,+04.992,+05.000,Air
2026-09-14 15:11:48,+758.35,+024.65,+05.029,+05.024,+05.000,Air
2026-09-14 15:11:50,+758.39,+024.67,+04.992,+04.986,+05.000,Air
2026-09-14 15:11:52,+758.25,+024.66,+04.989,+04.983,+05.000,Air
2026-09-14 15:11:54,+758.27,+024.69,+04.985,+04.978,+05.000,Air
2026-09-14 15:11:56,+758.26,+024.63,+04.999,+04.994,+05.000,Air
2026-09-14 15:11:58,+758.34,+024.62,+04.995,+04.990,+05.000,Air
2026-09-14 15:12:00,+758.30,+024.65,+04.999,+04.994,+05.000,Air
2026-09-14 15:12:02,+758.18,+024.64,+05.023,+05.017,+05.000,Air
2026-09-14 15:12:04,+758.32,+024.65,+05.025,+05.020,+05.000,Air
2026-09-14 15:12:06,+758.29,+024.63,+05.002,+04.997,+05.000,Air
2026-09-14 15:12:08,+758.28,+024.69,+05.022,+05.015,+05.000,Air
2026-09-14 15:12:10,+758.31,+024.70,+04.987,+04.981,+05.000,Air
2026-09-14 15:12:12,+758.40,+024.65,+05.037,+05.033,+05.000,Air
2026-09-14 15:12:14,+758.17,+024.63,+04.997,+04.991,+05.000,Air
2026-09-14 15:12:16,+758.33,+024.61,+05.029,+05.025,+05.000,Air
2026-09-14 15:12:18,+758.29,+024.65,+05.020,+05.014,+05.000,Air
2026-09-14 15:12:20,+758.24,+024.65,+04.981,+04.975,+05.000,Air
2026-09-14 15:12:22,+758.30,+024.65,+05.008,+05.002,+05.000,Air
2026-09-14 15:12:24,+758.29,+024.67,+04.986,+04.980,+05.000,Air
2026-09-14 15:12:26,+758.33,+024.66,+05.004,+04.999,+05.000,Air
2026-09-14 15:12:28,+758.33,+024.68,+05.000,+04.994,+05.000,Air
2026-09-14 15:12:30,+758.32,+024.61,+05.021,+05.016,+05.000,Air
2026-09-14 15:12:32,+758.25,+024.61,+05.002,+04.997,+05.000,Air
2026-09-14 15:12:34,+758.27,+024.66,+04.979,+04.973,+05.000,Air
2026-09-14 15:12:36,+758.38,+024.64,+05.019,+05.015,+05.000,Air
2026-09-14 15:12:38,+758.39,+024.65,+05.013,+05.009,+05.000,Air
2026-09-14 15:12:40,+758.37,+024.68,+04.992,+04.987,+05.000,Air
2026-09-14 15:12:42,+758.23,+024.63,+04.991,+04.986,+05.000,Air
2026-09-14 15:12:44,+758.30,+024.65,+05.005,+04.999,+05.000,Air
2026-09-14 15:12:46,+758.33,+024.68,+04.991,+04.986,+05.000,Air
2026-09-14 15:12:48,+758.38,+024.62,+05.015,+05.011,+05.000,Air
2026-09-14 15:12:50,+758.49,+024.65,+05.021,+05.017,+05.000,Air
2026-09-14 15:12:52,+758.41,+024.65,+05.003,+04.998,+05.000,Air
2026-09-14 15:12:54,+758.31,+024.64,+04.982,+04.977,+05.000,Air
2026-09-14 15:12:56,+758.40,+024.65,+05.016,+05.012,+05.000,Air
2026-09-14 15:12:58,+758.36,+024.66,+05.009,+05.004,+05.000,Air
2026-09-14 15:13:00,+758.28,+024.63,+05.024,+05.019,+05.000,Air
2026-09-14 15:13:02,+758.31,+024.65,+05.005,+05.000,+05.000,Air
2026-09-14 15:13:04,+758.39,+024.64,+05.030,+05.026,+05.000,Air
2026-09-14 15:13:06,+758.40,+024.67,+05.015,+05.010,+05.000,Air
2026-09-14 15:13:08,+758.32,+024.65,+04.980,+04.975,+05.000,Air
2026-09-14 15:13:10,+758.29,+024.65,+04.976,+04.970,+05.000,Air
