Time,abs_pressure_PSI,temperature_C,volumetric_flow_LPM,mass_flow_SLPM,gas_type
2026-09-14 16:00:48,+014.68,+025.01,+00.000,+00.000,Air
2026-09-14 16:00:50,+014.68,+025.04,+00.009,+00.009,Air
2026-09-14 16:00:52,+014.68,+025.04,+00.000,+00.000,Air
2026-09-14 16:00:54,+014.69,+025.04,+00.008,+00.008,Air
2026-09-14 16:00:56,+014.69,+025.07,+00.004,+00.004,Air
2026-09-14 16:00:58,+014.68,+025.06,+00.009,+00.009,Air
2026-09-14 16:01:00,+014.68,+025.07,+00.011,+00.011,Air
2026-09-14 16:01:02,+014.68,+025.09,+00.020,+00.020,Air
2026-09-14 16:01:04,+014.68,+025.03,+00.021,+00.021,Air
2026-09-14 16:01:06,+014.69,+025.05,+00.001,+00.001,Air
2026-09-14 16:01:08,+014.69,+025.03,+00.009,+00.009,Air
2026-09-14 16:01:10,+014.68,+025.05,+00.008,+00.008,Air
2026-09-14 16:01:12,+014.68,+025.04,+00.001,+00.001,Air
2026-09-14 16:01:14,+014.68,+025.07,+00.003,+00.003,Air
2026-09-14 16:01:16,+014.68,+025.06,+00.000,+00.000,Air
2026-09-14 16:01:18,+014.68,+025.04,+00.000,+00.000,Air
2026-09-14 16:01:20,+014.68,+025.05,+00.024,+00.024,Air
2026-09-14 16:01:22,+014.68,+025.01,+00.011,+00.011,Air
2026-09-14 16:01:24,+014.68,+025.01,+00.000,+00.000,Air
2026-09-14 16:01:26,+014.68,+025.05,+00.007,+00.007,Air
2026-09-14 16:01:28,+014.68,+025.07,+00.000,+00.000,Air
2026-09-14 16:01:30,+014.69,+025.07,+00.002,+00.002,Air
2026-09-14 16:01:32,+014.69,+025.10,+00.004,+00.004,Air
2026-09-14 16:01:34,+014.68,+025.06,+00.006,+00.006,Air
2026-09-14 16:01:36,+014.69,+025.02,+00.027,+00.027,Air
2026-09-14 16:01:38,+014.68,+025.04,+00.000,+00.000,Air
2026-09-14 16:01:40,+014.68,+025.06,+00.000,+00.000,Air
2026-09-14 16:01:42,+014.68,+025.05,+00.002,+00.002,Air
2026-09-14 16:01:44,+014.68,+025.09,+00.007,+00.007,Air
2026-09-14 16:01:46,+014.68,+025.05,+00.029,+00.029,Air
2026-09-14 16:01:48,+014.68,+025.03,+00.000,+00.000,Air
2026-09-14 16:01:50,+014.69,+025.04,+00.004,+00.004,Air
2026-09-14 16:01:52,+014.68,+025.08,+00.012,+00.012,Air
2026-09-14 16:01:54,+014.68,+025.05,+00.000,+00.000,Air
2026-09-14 16:01:56,+014.69,+025.07,+00.004,+00.004,Air
2026-09-14 16:01:58,+014.68,+025.07,+00.002,+00.002,Air
2026-09-14 16:02:00,+014.69,+025.05,+00.002,+00.002,Air
2026-09-14 16:02:02,+014.69,+025.08,+00.011,+00.011,Air
2026-09-14 16:02:04,+014.68,+025.06,+00.006,+00.006,Air
2026-09-14 16:02:06,+014.69,+025.06,+00.004,+00.004,Air
2026-09-14 16:02:08,+014.68,+025.05,+00.000,+00.000,Air
2026-09-14 16:02:10,+014.69,+025.04,+00.026,+00.026,Air
2026-09-14 16:02:12,+014.68,+025.05,+00.022,+00.022,Air
2026-09-14 16:02:14,+014.68,+025.06,+00.003,+00.003,Air
2026-09-14 16:02:16,+014.68,+025.06,+00.015,+00.015,Air
2026-09-14 16:02:18,+014.69,+025.06,+00.000,+00.000,Air
2026-09-14 16:02:20,+014.69,+025.07,+00.014,+00.014,Air
2026-09-14 16:02:22,+014.68,+025.05,+00.000,+00.000,Air
2026-09-14 16:02:24,+014.68,+025.07,+00.000,+00.000,Air
2026-09-14 16:02:26,+014.68,+025.02,+00.002,+00.002,Air
2026-09-14 16:02:28,+014.68,+025.05,+00.000,+00.000,Air
2026-09-14 16:02:30,+014.68,+025.05,+00.007,+00.007,Air
2026-09-14 16:02:32,+014.68,+025.01,+00.010,+00.010,Air
2026-09-14 16:02:34,+014.68,+025.04,+00.001,+00.001,Air
2026-09-14 16:02:36,+014.68,+025.06,+00.006,+00.006,Air
2026-09-14 16:02:38,+014.68,+025.08,+00.021,+00.021,Air
2026-09-14 16:02:40,+014.69,+025.07,+00.015,+00.015,Air
2026-09-14 16:02:42,+014.68,+025.04,+00.010,+00.010,Air
2026-09-14 16:02:44,+014.68,+025.08,+00.000,+00.000,Air
2026-09-14 16:02:46,+014.68,+025.04,+00.000,+00.000,Air
2026-09-14 16:02:48,+014.68,+025.06,+00.007,+00.007,Air
2026-09-14 16:02:50,+014.69,+025.04,+00.000,+00.000,Air
2026-09-14 16:02:52,+014.68,+025.05,+00.000,+00.000,Air
2026-09-14 16:02:54,+014.68,+025.06,+00.003,+00.003,Air
2026-09-14 16:02:56,+014.68,+025.06,+00.015,+00.015,Air
2026-09-14 16:02:58,+014.68,+025.04,+00.058,+00.058,Air
2026-09-14 16:03:00,+014.68,+025.03,+00.118,+00.117,Air
2026-09-14 16:03:02,+014.68,+025.07,+00.173,+00.173,Air
2026-09-14 16:03:04,+014.68,+025.03,+00.245,+00.244,Air
2026-09-14 16:03:06,+014.68,+025.05,+00.340,+00.340,Air
2026-09-14 16:03:08,+014.68,+025.07,+00.419,+00.419,Air
2026-09-14 16:03:10,+014.68,+025.03,+00.538,+00.537,Air
2026-09-14 16:03:12,+014.68,+025.07,+00.655,+00.654,Air
2026-09-14 16:03:14,+014.68,+025.03,+00.725,+00.724,Air
2026-09-14 16:03:16,+014.68,+025.06,+00.853,+00.852,Air
2026-09-14 16:03:18,+014.68,+025.06,+00.954,+00.953,Air
2026-09-14 16:03:20,+014.68,+025.03,+01.045,+01.044,Air
2026-09-14 16:03:22,+014.68,+025.07,+01.178,+01.177,Air
2026-09-14 16:03:24,+014.68,+025.04,+01.292,+01.291,Air
2026-09-14 16:03:26,+014.68,+025.05,+01.417,+01.415,Air
2026-09-14 16:03:28,+014.68,+025.05,+01.523,+01.521,Air
2026-09-14 16:03:30,+014.68,+025.06,+01.623,+01.621,Air
2026-09-14 16:03:32,+014.68,+025.03,+01.724,+01.722,Air
2026-09-14 16:03:34,+014.68,+025.03,+01.838,+01.836,Air
2026-09-14 16:03:36,+014.68,+025.08,+01.947,+01.945,Air
2026-09-14 16:03:38,+014.68,+025.02,+02.049,+02.046,Air
2026-09-14 16:03:40,+014.68,+025.05,+02.175,+02.173,Air
2026-09-14 16:03:42,+014.68,+025.06,+02.240,+02.237,Air
2026-09-14 16:03:44,+014.68,+025.04,+02.340,+02.337,Air
2026-09-14 16:03:46,+014.68,+025.06,+02.439,+02.435,Air
2026-09-14 16:03:48,+014.68,+025.06,+02.539,+02.535,Air
2026-09-14 16:03:50,+014.68,+025.04,+02.633,+02.629,Air
2026-09-14 16:03:52,+014.67,+025.07,+02.700,+02.695,Air
2026-09-14 16:03:54,+014.68,+025.06,+02.770,+02.766,Air
2026-09-14 16:03:56,+014.67,+025.02,+02.855,+02.851,Air
2026-09-14 16:03:58,+014.67,+025.06,+02.948,+02.943,Air
2026-09-14 16:04:00,+014.67,+025.07,+03.035,+03.030,Air
2026-09-14 16:04:02,+014.67,+025.05,+03.115,+03.109,Air
2026-09-14 16:04:04,+014.67,+025.07,+03.191,+03.185,Air
2026-09-14 16:04:06,+014.67,+025.06,+03.222,+03.216,Air
2026-09-14 16:04:08,+014.67,+025.07,+03.310,+03.304,Air
2026-09-14 16:04:10,+014.67,+025.04,+03.391,+03.386,Air
2026-09-14 16:04:12,+014.67,+025.07,+03.424,+03.418,Air
2026-09-14 16:04:14,+014.67,+025.09,+03.484,+03.478,Air
2026-09-14 16:04:16,+014.67,+025.06,+03.524,+03.518,Air
2026-09-14 16:04:18,+014.67,+025.03,+03.601,+03.594,Air
2026-09-14 16:04:20,+014.67,+025.07,+03.639,+03.632,Air
2026-09-14 16:04:22,+014.67,+025.03,+03.688,+03.682,Air
2026-09-14 16:04:24,+014.67,+025.03,+03.748,+03.741,Air
2026-09-14 16:04:26,+014.67,+025.08,+03.802,+03.795,Air
2026-09-14 16:04:28,+014.67,+025.07,+03.855,+03.847,Air
2026-09-14 16:04:30,+014.67,+025.05,+03.883,+03.875,Air
2026-09-14 16:04:32,+014.67,+025.08,+03.926,+03.918,Air
2026-09-14 16:04:34,+014.67,+025.06,+03.943,+03.935,Air
2026-09-14 16:04:36,+014.67,+025.05,+03.995,+03.988,Air
2026-09-14 16:04:38,+014.67,+025.04,+04.021,+04.013,Air
2026-09-14 16:04:40,+014.67,+025.06,+04.053,+04.045,Air
2026-09-14 16:04:42,+014.67,+025.03,+04.108,+04.101,Air
2026-09-14 16:04:44,+014.67,+025.05,+04.127,+04.118,Air
2026-09-14 16:04:46,+014.67,+025.09,+04.168,+04.160,Air
2026-09-14 16:04:48,+014.67,+025.05,+04.183,+04.175,Air
2026-09-14 16:04:50,+014.67,+025.05,+04.220,+04.211,Air
2026-09-14 16:04:52,+014.67,+025.05,+04.249,+04.241,Air
2026-09-14 16:04:54,+014.67,+025.06,+04.260,+04.251,Air
2026-09-14 16:04:56,+014.67,+025.05,+04.300,+04.292,Air
2026-09-14 16:04:58,+014.67,+025.04,+04.316,+04.308,Air
2026-09-14 16:05:00,+014.67,+025.09,+04.340,+04.330,Air
2026-09-14 16:05:02,+014.67,+025.06,+04.360,+04.351,Air
2026-09-14 16:05:04,+014.67,+025.04,+04.394,+04.385,Air
2026-09-14 16:05:06,+014.67,+025.04,+04.392,+04.384,Air
2026-09-14 16:05:08,+014.67,+025.05,+04.428,+04.419,Air
2026-09-14 16:05:10,+014.67,+025.05,+04.455,+04.446,Air
2026-09-14 16:05:12,+014.67,+025.06,+04.462,+04.454,Air
2026-09-14 16:05:14,+014.67,+025.06,+04.479,+04.470,Air
2026-09-14 16:05:16,+014.67,+025.08,+04.495,+04.485,Air
2026-09-14 16:05:18,+014.67,+025.04,+04.508,+04.499,Air
2026-09-14 16:05:20,+014.67,+025.04,+04.515,+04.506,Air
2026-09-14 16:05:22,+014.67,+025.08,+04.544,+04.534,Air
2026-09-14 16:05:24,+014.67,+025.07,+04.564,+04.554,Air
2026-09-14 16:05:26,+014.67,+025.07,+04.568,+04.559,Air
2026-09-14 16:05:28,+014.67,+025.04,+04.587,+04.578,Air
2026-09-14 16:05:30,+014.67,+025.10,+04.612,+04.601,Air
2026-09-14 16:05:32,+014.67,+025.03,+04.599,+04.590,Air
2026-09-14 16:05:34,+014.67,+025.10,+04.633,+04.622,Air
2026-09-14 16:05:36,+014.67,+025.04,+04.637,+04.628,Air
2026-09-14 16:05:38,+014.67,+025.08,+04.647,+04.638,Air
2026-09-14 16:05:40,+014.67,+025.05,+04.641,+04.632,Air
2026-09-14 16:05:42,+014.67,+025.07,+04.671,+04.661,Air
2026-09-14 16:05:44,+014.67,+025.06,+04.672,+04.662,Air
2026-09-14 16:05:46,+014.67,+025.06,+04.684,+04.674,Air
2026-09-14 16:05:48,+014.67,+025.06,+04.691,+04.682,Air
2026-09-14 16:05:50,+014.67,+025.08,+04.675,+04.665,Air
2026-09-14 16:05:52,+014.67,+025.08,+04.689,+04.679,Air
2026-09-14 16:05:54,+014.67,+025.04,+04.692,+04.682,Air
2026-09-14 16:05:56,+014.67,+025.04,+04.727,+04.717,Air
2026-09-14 16:05:58,+014.67,+025.08,+04.714,+04.704,Air
2026-09-14 16:06:00,+014.67,+025.09,+04.710,+04.700,Air
2026-09-14 16:06:02,+014.67,+025.05,+04.730,+04.721,Air
2026-09-14 16:06:04,+014.67,+025.09,+04.724,+04.713,Air
2026-09-14 16:06:06,+014.67,+025.05,+04.745,+04.735,Air
2026-09-14 16:06:08,+014.67,+025.09,+04.731,+04.721,Air
2026-09-14 16:06:10,+014.67,+025.03,+04.749,+04.740,Air
2026-09-14 16:06:12,+014.67,+025.07,+04.731,+04.722,Air
2026-09-14 16:06:14,+014.67,+025.07,+04.755,+04.745,Air
2026-09-14 16:06:16,+014.67,+025.06,+04.772,+04.762,Air
2026-09-14 16:06:18,+014.67,+025.05,+04.774,+04.764,Air
2026-09-14 16:06:20,+014.67,+025.06,+04.770,+04.760,Air
2026-09-14 16:06:22,+014.67,+025.06,+04.765,+04.755,Air
2026-09-14 16:06:24,+014.67,+025.06,+04.787,+04.777,Air
2026-09-14 16:06:26,+014.67,+025.06,+04.783,+04.773,Air
2026-09-14 16:06:28,+014.67,+025.08,+04.804,+04.794,Air
2026-09-14 16:06:30,+014.67,+025.10,+04.798,+04.787,Air
2026-09-14 16:06:32,+014.67,+025.08,+04.796,+04.786,Air
2026-09-14 16:06:34,+014.67,+025.09,+04.808,+04.798,Air
2026-09-14 16:06:36,+014.67,+025.08,+04.800,+04.790,Air
2026-09-14 16:06:38,+014.67,+025.07,+04.803,+04.794,Air
2026-09-14 16:06:40,+014.67,+025.08,+04.817,+04.807,Air
2026-09-14 16:06:42,+014.67,+025.04,+04.809,+04.800,Air
2026-09-14 16:06:44,+014.67,+025.05,+04.803,+04.792,Air
2026-09-14 16:06:46,+014.67,+025.06,+04.811,+04.801,Air
2026-09-14 16:06:48,+014.67,+025.04,+04.808,+04.799,Air
2026-09-14 16:06:50,+014.67,+025.11,+04.803,+04.792,Air
2026-09-14 16:06:52,+014.67,+025.06,+04.797,+04.787,Air
2026-09-14 16:06:54,+014.67,+025.05,+04.830,+04.820,Air
2026-09-14 16:06:56,+014.67,+025.02,+04.810,+04.800,Air
2026-09-14 16:06:58,+014.67,+025.10,+04.834,+04.823,Air
2026-09-14 16:07:00,+014.67,+025.07,+04.810,+04.800,Air
2026-09-14 16:07:02,+014.67,+025.06,+04.858,+04.849,Air
2026-09-14 16:07:04,+014.67,+025.09,+04.832,+04.821,Air
2026-09-14 16:07:06,+014.67,+025.09,+04.835,+04.824,Air
2026-09-14 16:07:08,+014.67,+025.05,+04.822,+04.812,Air
2026-09-14 16:07:10,+014.67,+025.06,+04.811,+04.801,Air
2026-09-14 16:07:12,+014.67,+025.08,+04.818,+04.808,Air
2026-09-14 16:07:14,+014.67,+025.08,+04.828,+04.818,Air
2026-09-14 16:07:16,+014.67,+025.06,+04.851,+04.841,Air
2026-09-14 16:07:18,+014.67,+025.08,+04.845,+04.834,Air
2026-09-14 16:07:20,+014.67,+025.07,+04.821,+04.811,Air
2026-09-14 16:07:22,+014.67,+025.08,+04.841,+04.831,Air
2026-09-14 16:07:24,+014.67,+025.06,+04.847,+04.837,Air
2026-09-14 16:07:26,+014.67,+025.08,+04.831,+04.821,Air
2026-09-14 16:07:28,+014.67,+025.07,+04.849,+04.838,Air
2026-09-14 16:07:30,+014.67,+025.10,+04.845,+04.834,Air
2026-09-14 16:07:32,+014.67,+025.08,+04.839,+04.828,Air
2026-09-14 16:07:34,+014.67,+025.06,+04.851,+04.841,Air
2026-09-14 16:07:36,+014.67,+025.05,+04.849,+04.839,Air
2026-09-14 16:07:38,+014.67,+025.05,+04.822,+04.812,Air
2026-09-14 16:07:40,+014.67,+025.08,+04.850,+04.839,Air
2026-09-14 16:07:42,+014.67,+025.07,+04.850,+04.840,Air
2026-09-14 16:07:44,+014.67,+025.08,+04.847,+04.837,Air
2026-09-14 16:07:46,+014.67,+025.05,+04.846,+04.836,Air
2026-09-14 16:07:48,+014.67,+025.07,+04.846,+04.836,Air
2026-09-14 16:07:50,+014.67,+025.03,+04.876,+04.866,Air
2026-09-14 16:07:52,+014.67,+025.06,+04.835,+04.825,Air
2026-09-14 16:07:54,+014.67,+025.08,+04.843,+04.833,Air
2026-09-14 16:07:56,+014.67,+025.06,+04.865,+04.854,Air
2026-09-14 16:07:58,+014.67,+025.08,+04.840,+04.830,Air
2026-09-14 16:08:00,+014.67,+025.07,+04.863,+04.852,Air
2026-09-14 16:08:02,+014.67,+025.04,+04.860,+04.851,Air
2026-09-14 16:08:04,+014.67,+025.04,+04.858,+04.848,Air
2026-09-14 16:08:06,+014.67,+025.09,+04.844,+04.833,Air
2026-09-14 16:08:08,+014.67,+025.06,+04.859,+04.850,Air
2026-09-14 16:08:10,+014.67,+025.06,+04.849,+04.838,Air
2026-09-14 16:08:12,+014.67,+025.10,+04.853,+04.842,Air
2026-09-14 16:08:14,+014.67,+025.07,+04.857,+04.847,Air
2026-09-14 16:08:16,+014.67,+025.07,+04.857,+04.847,Air
2026-09-14 16:08:18,+014.67,+025.06,+04.868,+04.858,Air
2026-09-14 16:08:20,+014.67,+025.06,+04.866,+04.856,Air
2026-09-14 16:08:22,+014.67,+025.08,+04.846,+04.836,Air
2026-09-14 16:08:24,+014.67,+025.05,+04.862,+04.852,Air
2026-09-14 16:08:26,+014.67,+025.09,+04.847,+04.836,Air
2026-09-14 16:08:28,+014.67,+025.08,+04.863,+04.853,Air
2026-09-14 16:08:30,+014.67,+025.08,+04.871,+04.861,Air
2026-09-14 16:08:32,+014.67,+025.06,+04.852,+04.842,Air
2026-09-14 16:08:34,+014.67,+025.04,+04.864,+04.855,Air
2026-09-14 16:08:36,+014.67,+025.08,+04.837,+04.826,Air
2026-09-14 16:08:38,+014.67,+025.07,+04.864,+04.853,Air
2026-09-14 16:08:40,+014.67,+025.07,+04.854,+04.845,Air
2026-09-14 16:08:42,+014.67,+025.09,+04.862,+04.852,Air
2026-09-14 16:08:44,+014.67,+025.06,+04.846,+04.837,Air
2026-09-14 16:08:46,+014.67,+025.10,+04.883,+04.873,Air
2026-09-14 16:08:48,+014.67,+025.06,+04.866,+04.856,Air
2026-09-14 16:08:50,+014.67,+025.05,+04.853,+04.843,Air
2026-09-14 16:08:52,+014.67,+025.09,+04.873,+04.863,Air
2026-09-14 16:08:54,+014.67,+025.11,+04.847,+04.836,Air
2026-09-14 16:08:56,+014.67,+025.10,+04.857,+04.846,Air
2026-09-14 16:08:58,+014.67,+025.07,+04.861,+04.851,Air
2026-09-14 16:09:00,+014.67,+025.07,+04.848,+04.838,Air
2026-09-14 16:09:02,+014.67,+025.07,+04.841,+04.831,Air
2026-09-14 16:09:04,+014.67,+025.06,+04.869,+04.859,Air
2026-09-14 16:09:06,+014.67,+025.06,+04.846,+04.836,Air
2026-09-14 16:09:08,+014.67,+025.09,+04.846,+04.835,Air
2026-09-14 16:09:10,+014.67,+025.10,+04.850,+04.839,Air
2026-09-14 16:09:12,+014.67,+025.06,+04.838,+04.828,Air
2026-09-14 16:09:14,+014.67,+025.08,+04.871,+04.860,Air
2026-09-14 16:09:16,+014.67,+025.09,+04.861,+04.851,Air
2026-09-14 16:09:18,+014.67,+025.08,+04.862,+04.852,Air
2026-09-14 16:09:20,+014.67,+025.06,+04.873,+04.863,Air
2026-09-14 16:09:22,+014.67,+025.08,+04.861,+04.851,Air
2026-09-14 16:09:24,+014.67,+025.10,+04.863,+04.853,Air
2026-09-14 16:09:26,+014.67,+025.07,+04.860,+04.850,Air
2026-09-14 16:09:28,+014.67,+025.07,+04.851,+04.841,Air
2026-09-14 16:09:30,+014.67,+025.10,+04.858,+04.848,Air
2026-09-14 16:09:32,+014.67,+025.08,+04.860,+04.850,Air
2026-09-14 16:09:34,+014.67,+025.07,+04.854,+04.843,Air
2026-09-14 16:09:36,+014.67,+025.05,+04.884,+04.875,Air
2026-09-14 16:09:38,+014.67,+025.08,+04.850,+04.840,Air
2026-09-14 16:09:40,+014.67,+025.08,+04.868,+04.857,Air
2026-09-14 16:09:42,+014.67,+025.08,+04.853,+04.843,Air
2026-09-14 16:09:44,+014.67,+025.05,+04.867,+04.857,Air
2026-09-14 16:09:46,+014.67,+025.08,+04.858,+04.848,Air
2026-09-14 16:09:48,+014.67,+025.05,+04.842,+04.832,Air
2026-09-14 16:09:50,+014.67,+025.06,+04.857,+04.847,Air
2026-09-14 16:09:52,+014.67,+025.10,+04.885,+04.874,Air
2026-09-14 16:09:54,+014.67,+025.09,+04.863,+04.852,Air
2026-09-14 16:09:56,+014.67,+025.10,+04.879,+04.868,Air
2026-09-14 16:09:58,+014.67,+025.09,+04.861,+04.850,Air
2026-09-14 16:10:00,+014.67,+025.02,+04.843,+04.834,Air
2026-09-14 16:10:02,+014.67,+025.10,+04.856,+04.845,Air
2026-09-14 16:10:04,+014.67,+025.04,+04.846,+04.836,Air
2026-09-14 16:10:06,+014.67,+025.05,+04.850,+04.840,Air
2026-09-14 16:10:08,+014.67,+025.05,+04.857,+04.847,Air
2026-09-14 16:10:10,+014.67,+025.07,+04.870,+04.860,Air
2026-09-14 16:10:12,+014.67,+025.03,+04.837,+04.828,Air
2026-09-14 16:10:14,+014.67,+025.07,+04.843,+04.833,Air
2026-09-14 16:10:16,+014.67,+025.06,+04.856,+04.846,Air
2026-09-14 16:10:18,+014.67,+025.06,+04.847,+04.838,Air
2026-09-14 16:10:20,+014.67,+025.09,+04.847,+04.837,Air
2026-09-14 16:10:22,+014.67,+025.09,+04.861,+04.850,Air
2026-09-14 16:10:24,+014.67,+025.14,+04.836,+04.825,Air
2026-09-14 16:10:26,+014.67,+025.06,+04.844,+04.834,Air
2026-09-14 16:10:28,+014.67,+025.06,+04.867,+04.858,Air
2026-09-14 16:10:30,+014.67,+025.09,+04.849,+04.839,Air
2026-09-14 16:10:32,+014.67,+025.08,+04.861,+04.850,Air
2026-09-14 16:10:34,+014.67,+025.07,+04.880,+04.869,Air
2026-09-14 16:10:36,+014.67,+025.03,+04.868,+04.858,Air
2026-09-14 16:10:38,+014.67,+025.09,+04.845,+04.835,Air
2026-09-14 16:10:40,+014.67,+025.06,+04.839,+04.830,Air
2026-09-14 16:10:42,+014.67,+025.09,+04.837,+04.827,Air
2026-09-14 16:10:44,+014.67,+025.08,+04.883,+04.872,Air
2026-09-14 16:10:46,+014.67,+025.10,+04.838,+04.827,Air
2026-09-14 16:10:48,+014.67,+025.04,+04.867,+04.857,Air
2026-09-14 16:10:50,+014.67,+025.05,+04.854,+04.844,Air
2026-09-14 16:10:52,+014.67,+025.04,+04.852,+04.842,Air
2026-09-14 16:10:54,+014.67,+025.09,+04.882,+04.871,Air
2026-09-14 16:10:56,+014.67,+025.03,+04.850,+04.841,Air
2026-09-14 16:10:58,+014.67,+025.08,+04.853,+04.843,Air
2026-09-14 16:11:00,+014.67,+025.07,+04.879,+04.868,Air
2026-09-14 16:11:02,+014.67,+025.07,+04.854,+04.844,Air
2026-09-14 16:11:04,+014.67,+025.10,+04.868,+04.857,Air
2026-09-14 16:11:06,+014.67,+025.07,+04.858,+04.848,Air
2026-09-14 16:11:08,+014.67,+025.10,+04.858,+04.848,Air
2026-09-14 16:11:10,+014.67,+025.07,+04.877,+04.867,Air
2026-09-14 16:11:12,+014.67,+025.10,+04.848,+04.838,Air
2026-09-14 16:11:14,+014.67,+025.08,+04.865,+04.855,Air
2026-09-14 16:11:16,+014.67,+025.09,+04.858,+04.847,Air
2026-09-14 16:11:18,+014.67,+025.09,+04.837,+04.827,Air
2026-09-14 16:11:20,+014.67,+025.09,+04.865,+04.854,Air
2026-09-14 16:11:22,+014.67,+025.06,+04.850,+04.840,Air
2026-09-14 16:11:24,+014.67,+025.06,+04.857,+04.846,Air
2026-09-14 16:11:26,+014.67,+025.04,+04.869,+04.859,Air
2026-09-14 16:11:28,+014.67,+025.07,+04.876,+04.866,Air
2026-09-14 16:11:30,+014.67,+025.09,+04.855,+04.845,Air
2026-09-14 16:11:32,+014.67,+025.06,+04.877,+04.867,Air
2026-09-14 16:11:34,+014.67,+025.10,+04.873,+04.863,Air
2026-09-14 16:11:36,+014.67,+025.08,+04.863,+04.852,Air
2026-09-14 16:11:38,+014.67,+025.08,+04.845,+04.834,Air
2026-09-14 16:11:40,+014.67,+025.08,+04.850,+04.840,Air
2026-09-14 16:11:42,+014.67,+025.04,+04.855,+04.845,Air
2026-09-14 16:11:44,+014.67,+025.06,+04.876,+04.866,Air
2026-09-14 16:11:46,+014.67,+025.08,+04.844,+04.834,Air
2026-09-14 16:11:48,+014.67,+025.06,+04.863,+04.853,Air
2026-09-14 16:11:50,+014.67,+025.05,+04.855,+04.846,Air
2026-09-14 16:11:52,+014.67,+025.07,+04.860,+04.850,Air
2026-09-14 16:11:54,+014.67,+025.10,+04.855,+04.844,Air
2026-09-14 16:11:56,+014.67,+025.10,+04.861,+04.850,Air
2026-09-14 16:11:58,+014.67,+025.07,+04.867,+04.857,Air
2026-09-14 16:12:00,+014.67,+025.06,+04.852,+04.842,Air
2026-09-14 16:12:02,+014.67,+025.09,+04.863,+04.853,Air
2026-09-14 16:12:04,+014.67,+025.07,+04.860,+04.850,Air
2026-09-14 16:12:06,+014.67,+025.08,+04.856,+04.846,Air
2026-09-14 16:12:08,+014.67,+025.07,+04.852,+04.842,Air
2026-09-14 16:12:10,+014.67,+025.11,+04.855,+04.844,Air
2026-09-14 16:12:12,+014.67,+025.10,+04.861,+04.850,Air
2026-09-14 16:12:14,+014.67,+025.06,+04.838,+04.828,Air
2026-09-14 16:12:16,+014.67,+025.05,+04.823,+04.813,Air
2026-09-14 16:12:18,+014.67,+025.06,+04.842,+04.832,Air
2026-09-14 16:12:20,+014.67,+025.07,+04.861,+04.851,Air
2026-09-14 16:12:22,+014.67,+025.02,+04.849,+04.840,Air
2026-09-14 16:12:24,+014.67,+025.08,+04.865,+04.854,Air
2026-09-14 16:12:26,+014.67,+025.06,+04.863,+04.853,Air
2026-09-14 16:12:28,+014.67,+025.07,+04.878,+04.869,Air
2026-09-14 16:12:30,+014.67,+025.07,+04.880,+04.869,Air
2026-09-14 16:12:32,+014.67,+025.09,+04.860,+04.849,Air
2026-09-14 16:12:34,+014.67,+025.12,+04.877,+04.866,Air
2026-09-14 16:12:36,+014.67,+025.10,+04.870,+04.860,Air
2026-09-14 16:12:38,+014.67,+025.09,+04.848,+04.838,Air
2026-09-14 16:12:40,+014.67,+025.10,+04.863,+04.853,Air
2026-09-14 16:12:42,+014.67,+025.07,+04.855,+04.845,Air
2026-09-14 16:12:44,+014.67,+025.06,+04.863,+04.853,Air
2026-09-14 16:12:46,+014.67,+025.10,+04.858,+04.847,Air
2026-09-14 16:12:48,+014.67,+025.05,+04.871,+04.861,Air
2026-09-14 16:12:50,+014.67,+025.05,+04.867,+04.857,Air
2026-09-14 16:12:52,+014.67,+025.04,+04.853,+04.844,Air
2026-09-14 16:12:54,+014.67,+025.08,+04.860,+04.850,Air
2026-09-14 16:12:56,+014.67,+025.10,+04.848,+04.837,Air
2026-09-14 16:12:58,+014.67,+025.09,+04.865,+04.856,Air
2026-09-14 16:13:00,+014.67,+025.10,+04.859,+04.849,Air
2026-09-14 16:13:02,+014.67,+025.07,+04.864,+04.854,Air
2026-09-14 16:13:04,+014.67,+025.09,+04.859,+04.848,Air
2026-09-14 16:13:06,+014.67,+025.08,+04.859,+04.849,Air
2026-09-14 16:13:08,+014.67,+025.07,+04.847,+04.837,Air
2026-09-14 16:13:10,+014.67,+025.09,+04.849,+04.838,Air
2026-09-14 16:13:12,+014.67,+025.08,+04.841,+04.831,Air
2026-09-14 16:13:14,+014.67,+025.07,+04.860,+04.850,Air
2026-09-14 16:13:16,+014.67,+025.06,+04.851,+04.841,Air
2026-09-14 16:13:18,+014.67,+025.12,+04.845,+04.834,Air
2026-09-14 16:13:20,+014.67,+025.08,+04.861,+04.851,Air
2026-09-14 16:13:22,+014.67,+025.10,+04.866,+04.856,Air
2026-09-14 16:13:24,+014.67,+025.12,+04.859,+04.848,Air
2026-09-14 16:13:26,+014.67,+025.04,+04.855,+04.846,Air
2026-09-14 16:13:28,+014.67,+025.08,+04.866,+04.855,Air
2026-09-14 16:13:30,+014.67,+025.05,+04.862,+04.852,Air
2026-09-14 16:13:32,+014.67,+025.10,+04.869,+04.858,Air
2026-09-14 16:13:34,+014.67,+025.06,+04.852,+04.842,Air
2026-09-14 16:13:36,+014.67,+025.06,+04.858,+04.848,Air
2026-09-14 16:13:38,+014.67,+025.08,+04.847,+04.837,Air
2026-09-14 16:13:40,+014.67,+025.09,+04.863,+04.853,Air
